"date","rank","code","name","sector","close","turnover","turnover_ma"
"2010-12-06","4","9984","ソフトバンクグループ","通信","337.414733886719","12431438523.5352","20130923678.5742"
"2010-12-06","5","9501","東京電力ホールディングス","電力","1969","8280826400","13868488240"
"2010-12-06","6","6301","小松製作所","機械","1507.10400390625","9728356345.21484","12710810045.4053"
"2010-12-06","7","9983","ファーストリテイリング","小売業","3684.81982421875","5355885614.50195","11920816443.1494"
"2010-12-06","8","8316","三井住友フィナンシャルグループ","銀行","468.827728271484","9084334242.39806","11763244064.6668"
"2010-12-06","9","6501","日立製作所","電気機器","313.211303710938","16048947202.1485","11623330925.885"
"2010-12-06","10","7201","日産自動車","自動車","556.234313964844","4972345402.82593","11146496540.0672"
"2010-12-07","1","2914","日本たばこ産業","食品","711.661865234375","219476519238.281","212459387595.702"
"2010-12-07","2","7203","トヨタ自動車","自動車","421.393188476563","20014069486.6944","24572292508.728"
"2010-12-07","3","6758","ソニーグループ","電気機器","527.80810546875","22886023357.1777","21023638663.4705"
"2010-12-07","4","9984","ソフトバンクグループ","通信","339.65673828125","17819751117.1875","20332556299.9023"
"2010-12-07","5","6301","小松製作所","機械","1548.13952636719","19215972243.1275","14381483327.7319"
"2010-12-07","6","9501","東京電力ホールディングス","電力","1984","16541600000","12298922240"
"2010-12-07","7","8316","三井住友フィナンシャルグループ","銀行","461.724304199219","14601661740.8569","12066347536.2689"
"2010-12-07","8","6501","日立製作所","電気機器","310.952575683594","11715760194.0308","11606660755.8655"
"2010-12-07","9","9983","ファーストリテイリング","小売業","3673.39379882813","8397378224.12111","11331129002.0361"
"2010-12-07","10","8306","三菱UFJフィナンシャル・グループ","銀行","234.897003173828","11709521649.4141","10536534774.7791"
"2010-12-08","1","2914","日本たばこ産業","食品","716.834716796875","287708781933.594","231446112072.265"
"2010-12-08","2","7203","トヨタ自動車","自動車","424.629760742188","16562046873.1079","22703201003.7964"
"2010-12-08","3","9984","ソフトバンクグループ","通信","336.293701171875","30458255032.6172","22241392636.4355"
"2010-12-08","4","6758","ソニーグループ","電気機器","537.713317871094","18902773976.4404","18058376681.305"
"2010-12-08","5","6301","小松製作所","機械","1551.86950683594","13605239966.4307","15192841144.3359"
"2010-12-08","6","6501","日立製作所","電気機器","316.222991943359","15755178127.594","13044928172.937"
"2010-12-08","7","8316","三井住友フィナンシャルグループ","銀行","465.276031494141","15591120649.7498","12778401382.5128"
"2010-12-08","8","9501","東京電力ホールディングス","電力","1984","13857248000","12212871600"
"2010-12-08","9","9983","ファーストリテイリング","小売業","3699.10205078125","9653546621.92383","11634662984.4287"
"2010-12-08","10","2432","ディー・エヌ・エー","サービス","1953.15270996094","29735187486.9873","10284452605.0733"
"2010-12-09","1","2914","日本たばこ産業","食品","703.286376953125","484339262080.078","290995300807.128"
"2010-12-09","2","9984","ソフトバンクグループ","通信","336.069519042969","23563312685.9863","20283764895.3027"
"2010-12-09","3","7203","トヨタ自動車","自動車","423.982421875","16243402555.6641","18781361490.9058"
"2010-12-09","4","8316","三井住友フィナンシャルグループ","銀行","481.614105224609","39400272011.499","18351449121.0187"
"2010-12-09","5","6758","ソニーグループ","電気機器","537.713317871094","13729434145.2026","16657525945.5872"
"2010-12-09","6","8306","三菱UFJフィナンシャル・グループ","銀行","246.110702514648","37860095366.3574","15434573526.4792"
"2010-12-09","7","6301","小松製作所","機械","1542.54370117188","9564696473.48636","13185035044.2212"
"2010-12-09","8","2432","ディー・エヌ・エー","サービス","1930.83520507813","14705820172.4366","12701343210.2002"
"2010-12-09","9","6501","日立製作所","電気機器","311.705535888672","7753986910.7666","12355868914.74"
"2010-12-09","10","9501","東京電力ホールディングス","電力","1975","13568052500","12045895300"
"2010-12-10","1","2914","日本たばこ産業","食品","710.922729492188","647807009567.871","366439271075.195"
"2010-12-10","2","9984","ソフトバンクグループ","通信","331.809753417969","41829264754.8828","25220404422.8418"
"2010-12-10","3","8316","三井住友フィナンシャルグループ","銀行","486.586364746094","34093841453.2105","22554246019.5428"
"2010-12-10","4","7203","トヨタ自動車","自動車","418.156646728516","34179287990.2954","20691730497.5586"
"2010-12-10","5","8306","三菱UFJフィナンシャル・グループ","銀行","247.291061401367","30575907621.2738","19305951697.5766"
"2010-12-10","6","6758","ソニーグループ","電気機器","529.400085449219","28399402883.8806","19027118827.7222"
"2010-12-10","7","6301","小松製作所","機械","1508.96875","19128895050","14248632015.6519"
"2010-12-10","8","9501","東京電力ホールディングス","電力","1975","17788232500","14007191880"
"2010-12-10","9","9983","ファーストリテイリング","小売業","3701.95825195313","39347003672.5342","14007008916.1963"
"2010-12-10","10","6954","ファナック","電気機器","1771.57763671875","37601735339.3555","13616404271.3623"
"2010-12-13","1","2914","日本たばこ産業","食品","705.257141113281","364617941955.566","400789902955.077"
