"date","utc_time","open","high","low","close","raw_open","raw_close","volume"
"2010-12-03","2010-12-03 00:00","8351.73815300492","8359.82308829341","8278.97373540856","8311.3134765625","10330","10280","316393"
"2010-12-06","2010-12-06 00:00","8295.142578125","8303.22751241167","8270.88777526499","8295.142578125","10260","10260","315045"
"2010-12-07","2010-12-07 00:00","8287.06052303314","8295.14546012878","8230.46596336365","8278.9755859375","10250","10240","277438"
"2010-12-08","2010-12-08 00:00","8319.3985141488","8367.9081264762","8311.3135787609","8343.6533203125","10290","10320","419952"
"2010-12-09","2010-12-09 00:00","8384.078125","8400.24799602218","8351.73838295564","8384.078125","10370","10370","409961"
"2010-12-10","2010-12-10 00:00","8359.8231910883","8424.5026741915","8311.3135787609","8343.6533203125","10340","10320","549665"
"2010-12-13","2010-12-13 00:00","8335.5685371884","8392.1630859375","8319.39866611723","8392.1630859375","10310","10380","199208"
"2010-12-14","2010-12-14 00:00","8384.0772273137","8416.41696589543","8367.90735802284","8408.33203125","10370","10400","320774"
"2010-12-15","2010-12-15 00:00","8416.41696589543","8432.5868351863","8384.0772273137","8408.33203125","10410","10400","196600"
"2010-12-16","2010-12-16 00:00","8416.41696589543","8440.67176983173","8384.0772273137","8408.33203125","10410","10400","268083"
"2010-12-17","2010-12-17 00:00","8408.33200493263","8424.50187417288","8384.07720107224","8400.2470703125","10400","10390","159345"
"2010-12-20","2010-12-20 00:00","8400.2478680278","8400.2478680278","8303.228643373","8343.6533203125","10390","10320","195868"
"2010-12-21","2010-12-21 00:00","8375.99339114833","8456.84274820574","8375.99339114833","8448.7578125","10360","10450","440909"
"2010-12-22","2010-12-22 00:00","8448.75580506951","8481.09554020853","8416.41606993049","8432.5859375","10450","10430","430463"
"2010-12-24","2010-12-24 00:00","8375.99321486633","8392.1630859375","8367.90827933074","8392.1630859375","10360","10380","226336"
"2010-12-27","2010-12-27 00:00","8400.24819826555","8464.92768391148","8392.16326255981","8448.7578125","10390","10450","253551"
"2010-12-28","2010-12-28 00:00","8424.50192685819","8440.67179619957","8400.24712284612","8416.4169921875","10420","10410","174051"
"2010-12-29","2010-12-29 00:00","8400.24819826555","8448.7578125","8392.16326255981","8448.7578125","10390","10450","223442"
